switch_name,phase_code,from_bus,to_bus,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,controller_uuid,in_service
padswitch(r:p1udt18945-p1udt24982)p1u_234361,B,p1udt18945-p1udt24982xx,p1udt24982,"LINESTRING(-97.725685658073 30.4238217208495, -97.7256445023076 30.4237942717499)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18945-p1udt288)p1u_234362,B,p1udt288,p1udt18945-p1udt288xx,"LINESTRING(-97.7253487986444 30.4233222305947, -97.7253703361707 30.4232795284223)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18945-p1udt288)p1u_234363,B,p1udt18945-p1udt288x,p1udt18945,"LINESTRING(-97.7255765763287 30.4237297185001, -97.7256247372406 30.4237128724092)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13023-p1udt288)p1u_234364,B,p1udt13023,p1udt13023-p1udt288x,"LINESTRING(-97.7248481930166 30.4233804635323, -97.7248893483801 30.4234079128735)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13023-p1udt288)p1u_234365,B,p1udt13023-p1udt288xx,p1udt288,"LINESTRING(-97.7252996982896 30.4233031721569, -97.7253487986444 30.4233222305947)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13023-p1udt15267)p1u_234366,B,p1udt15267,p1udt13023-p1udt15267xx,"LINESTRING(-97.7243578566725 30.4234568791486, -97.7243648907509 30.4234122633214)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13023-p1udt15267)p1u_234367,B,p1udt13023-p1udt15267x,p1udt13023,"LINESTRING(-97.724855226866 30.4233358476716, -97.7248481930166 30.4233804635323)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12039-p1udt15267)p1u_234368,B,p1udt12039,p1udt12039-p1udt15267x,"LINESTRING(-97.723898650181 30.4235424486268, -97.7238901015833 30.4235868683634)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12039-p1udt15267)p1u_234369,B,p1udt12039-p1udt15267xx,p1udt15267,"LINESTRING(-97.7243096956881 30.4234737247701, -97.7243578566725 30.4234568791486)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12039-p1udt287)p1u_234370,B,p1udt287,p1udt12039-p1udt287xx,"LINESTRING(-97.7237107790518 30.4235768751521, -97.723717813434 30.4235322593692)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12039-p1udt287)p1u_234371,B,p1udt12039-p1udt287x,p1udt12039,"LINESTRING(-97.7239473837846 30.4235268690953, -97.723898650181 30.4235424486268)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20019-p1udt287)p1u_234372,B,p1udt20019,p1udt20019-p1udt287x,"LINESTRING(-97.7230598701138 30.4231915464929, -97.7231010248779 30.4232189963823)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20019-p1udt287)p1u_234373,B,p1udt20019-p1udt287xx,p1udt287,"LINESTRING(-97.7237519341636 30.4236043248444, -97.7237107790518 30.4235768751521)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20019-p1udt4771)p1u_234374,B,p1udt4771,p1udt20019-p1udt4771xx,"LINESTRING(-97.7229285333075 30.4228834821262, -97.7228803723829 30.4229003272227)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20019-p1udt4771)p1u_234375,B,p1udt20019-p1udt4771x,p1udt20019,"LINESTRING(-97.7230117090566 30.4232083916334, -97.7230598701138 30.4231915464929)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt4771-p1udt9584)p1u_234376,B,p1udt9584,p1udt4771-p1udt9584xx,"LINESTRING(-97.7227240196627 30.4226015553567, -97.7227527663792 30.422640947293)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt4771-p1udt9584)p1u_234377,B,p1udt4771-p1udt9584x,p1udt4771,"LINESTRING(-97.7229355679824 30.4228388663895, -97.7229285333075 30.4228834821262)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11019-p1udt297)p1u_234378,B,p1udt297,p1udt11019-p1udt297xx,"LINESTRING(-97.7234847557692 30.4224949155091, -97.723529251403 30.4224716476022)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt11019-p1udt297)p1u_234379,B,p1udt11019-p1udt297x,p1udt11019,"LINESTRING(-97.7235722318757 30.4224500363621, -97.7236120501708 30.4224250781715)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt17576-p1udt297)p1u_234380,B,p1udt17576,p1udt17576-p1udt297x,"LINESTRING(-97.7230251623342 30.4226588542103, -97.7229770015367 30.4226756993466)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17576-p1udt297)p1u_234381,B,p1udt17576-p1udt297xx,p1udt297,"LINESTRING(-97.7234359799156 30.4224766913336, -97.7234847557692 30.4224949155091)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17576-p1udt9584)p1u_234382,B,p1udt9584,p1udt17576-p1udt9584xx,"LINESTRING(-97.7227240196627 30.4226015553567, -97.7226948522817 30.4225624331306)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17576-p1udt9584)p1u_234383,B,p1udt17576-p1udt9584x,p1udt17576,"LINESTRING(-97.7230663168701 30.4226863041061, -97.7230251623342 30.4226588542103)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2105-p1udt9584)p1u_234384,B,p1udt2105,p1udt2105-p1udt9584x,"LINESTRING(-97.7223332096864 30.4222280058943, -97.7223743638439 30.4222554559994)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2105-p1udt9584)p1u_234385,B,p1udt2105-p1udt9584xx,p1udt9584,"LINESTRING(-97.7227694528856 30.4225766857693, -97.7227240196627 30.4226015553567)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt2105)p1u_234386,B,p1udt10691,p1udt10691-p1udt2105x,"LINESTRING(-97.7219321327947 30.4218541781042, -97.7218830338775 30.4218351184167)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt2105)p1u_234387,B,p1udt10691-p1udt2105xx,p1udt2105,"LINESTRING(-97.7222850489942 30.422244850779, -97.7223332096864 30.4222280058943)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16931-p1udt8803)p1u_234388,B,p1udt16931,p1udt16931-p1udt8803x,"LINESTRING(-97.7228320026055 30.4215020296167, -97.7228390372013 30.4214574138744)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt16931-p1udt8803)p1u_234389,B,p1udt16931-p1udt8803xx,p1udt8803,"LINESTRING(-97.7233443686829 30.4214888999188, -97.7232984359809 30.4214743137635)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt11022-p1udt16931)p1u_234390,B,p1udt11022,p1udt11022-p1udt16931x,"LINESTRING(-97.7224665945475 30.4215796604768, -97.7224184341991 30.4215965054221)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11022-p1udt16931)p1u_234391,B,p1udt11022-p1udt16931xx,p1udt16931,"LINESTRING(-97.7227838423535 30.4215188746999, -97.7228320026055 30.4215020296167)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt11022)p1u_234392,B,p1udt10691,p1udt10691-p1udt11022x,"LINESTRING(-97.7219321327947 30.4218541781042, -97.721910043753 30.4218966458816)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt11022)p1u_234393,B,p1udt10691-p1udt11022xx,p1udt11022,"LINESTRING(-97.7224736293157 30.4215350447597, -97.7224665945475 30.4215796604768)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt909)p1u_234394,B,p1udt909,p1udt10691-p1udt909xx,"LINESTRING(-97.7216029167795 30.4215441365672, -97.7215547563125 30.4215609811902)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10691-p1udt909)p1u_234395,B,p1udt10691-p1udt909x,p1udt10691,"LINESTRING(-97.7219536714411 30.4218114765194, -97.7219321327947 30.4218541781042)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24892-p1udt909)p1u_234396,B,p1udt24892,p1udt24892-p1udt909x,"LINESTRING(-97.7214598825686 30.4213352084268, -97.721411722183 30.4213520529997)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24892-p1udt909)p1u_234397,B,p1udt24892-p1udt909xx,p1udt909,"LINESTRING(-97.7216099519359 30.4214995209076, -97.7216029167795 30.4215441365672)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20018-p1udt24892)p1u_234398,B,p1udt20018-p1udt24892x,p1udt20018-p1udt24892xx,"LINESTRING(-97.7214743101408 30.420946488479, -97.7214354664314 30.4209188233408)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20018-p1udt24892)p1u_234399,B,p1udt20018-p1udt24892xxx,p1udt24892,"LINESTRING(-97.7215010361057 30.4213626587933, -97.7214598825686 30.4213352084268)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1535-p1udt24780)p1u_234412,C,p1udt24780,p1udt1535-p1udt24780xx,"LINESTRING(-97.7182683369271 30.4233701985376, -97.7182192380266 30.4233511374747)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1535-p1udt24780)p1u_234413,C,p1udt1535-p1udt24780x,p1udt1535,"LINESTRING(-97.7181358948021 30.4232965806935, -97.718089962108 30.4232819927069)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt24780-p1udt3275)p1u_234414,C,p1udt24780,p1udt24780-p1udt3275x,"LINESTRING(-97.7182683369271 30.4233701985376, -97.7182462459551 30.4234126656301)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24780-p1udt3275)p1u_234415,C,p1udt24780-p1udt3275xx,p1udt3275,"LINESTRING(-97.7184864976438 30.4234315039599, -97.7185249488796 30.4234576991293)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24780-p1udt4775)p1u_234416,C,p1udt24780-p1udt4775xxx,p1udt24780-p1udt4775xx,"LINESTRING(-97.7185891463132 30.4229027936393, -97.7185952789913 30.4228601896363)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24780-p1udt4775)p1u_234417,C,p1udt24780-p1udt4775x,p1udt24780,"LINESTRING(-97.7182898775049 30.4233274976222, -97.7182683369271 30.4233701985376)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13026-p1udt8011)p1u_234430,A,p1udt13026,p1udt13026-p1udt8011x,"LINESTRING(-97.720689931767 30.4236916714979, -97.7206417700867 30.4237085157439)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13026-p1udt8011)p1u_234431,A,p1udt13026-p1udt8011xx,p1udt8011,"LINESTRING(-97.7209335628414 30.4234000225769, -97.7209727521621 30.4233746625262)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt13026-p1udt20338)p1u_234432,A,p1udt20338,p1udt13026-p1udt20338xx,"LINESTRING(-97.7203162234635 30.4236068021748, -97.7203573775962 30.4236342529107)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt13026-p1udt20338)p1u_234433,A,p1udt13026-p1udt20338x,p1udt13026,"LINESTRING(-97.7207310860436 30.4237191221196, -97.720689931767 30.4236916714979)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt20338-p1udt9585)p1u_234434,A,p1udt9585,p1udt20338-p1udt9585xx,"LINESTRING(-97.7200359894478 30.4235407226889, -97.7200274391094 30.4235851421225)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt20338-p1udt9585)p1u_234435,A,p1udt20338-p1udt9585x,p1udt20338,"LINESTRING(-97.7202680617665 30.4236236462825, -97.7203162234635 30.4236068021748)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt9585)p1u_234436,A,p1udt15519,p1udt15519-p1udt9585x,"LINESTRING(-97.7198423956334 30.4232232319422, -97.7197932964768 30.4232041714645)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt9585)p1u_234437,A,p1udt15519-p1udt9585xx,p1udt9585,"LINESTRING(-97.7199957640263 30.4235122463628, -97.7200359894478 30.4235407226889)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18946-p1udt2684)p1u_234438,A,p1udt18946,p1udt18946-p1udt2684x,"LINESTRING(-97.7192763979349 30.423506203642, -97.7192678472578 30.4235506230164)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18946-p1udt2684)p1u_234439,A,p1udt18946-p1udt2684xx,p1udt2684,"LINESTRING(-97.7191217970645 30.4235408543541, -97.7190758640974 30.4235262667076)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18946-p1udt22643)p1u_234440,A,p1udt22643,p1udt18946-p1udt22643xx,"LINESTRING(-97.7195681019438 30.4234911909649, -97.7195751381956 30.4234465754584)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18946-p1udt22643)p1u_234441,A,p1udt18946-p1udt22643x,p1udt18946,"LINESTRING(-97.7193251321894 30.4234906258569, -97.7192763979349 30.423506203642)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt22643)p1u_234442,A,p1udt15519,p1udt15519-p1udt22643x,"LINESTRING(-97.7198423956334 30.4232232319422, -97.7198203053687 30.4232656993225)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt22643)p1u_234443,A,p1udt15519-p1udt22643xx,p1udt22643,"LINESTRING(-97.7195199401863 30.4235080347948, -97.7195681019438 30.4234911909649)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt5809)p1u_234444,A,p1udt5809,p1udt15519-p1udt5809xx,"LINESTRING(-97.7200957965733 30.4229459677385, -97.7201028325374 30.4229013521919)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15519-p1udt5809)p1u_234445,A,p1udt15519-p1udt5809x,p1udt15519,"LINESTRING(-97.7198639355006 30.4231805307456, -97.7198423956334 30.4232232319422)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18564-p1udt5809)p1u_234446,A,p1udt18564,p1udt18564-p1udt5809x,"LINESTRING(-97.7204537448351 30.4226426974447, -97.72046078061 30.4225980818715)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18564-p1udt5809)p1u_234447,A,p1udt18564-p1udt5809xx,p1udt5809,"LINESTRING(-97.7201369503712 30.422973418537, -97.7200957965733 30.4229459677385)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18564-p1udt3780)p1u_234448,A,p1udt3780,p1udt18564-p1udt3780xx,"LINESTRING(-97.7206540265436 30.4224550075046, -97.7207027600697 30.4224394291814)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18564-p1udt3780)p1u_234449,A,p1udt18564-p1udt3780x,p1udt18564,"LINESTRING(-97.7204055836398 30.4226595416198, -97.7204537448351 30.4226426974447)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19501-p1udt3780)p1u_234450,A,p1udt19501-p1udt3780x,p1udt19501-p1udt3780xx,"LINESTRING(-97.7209511064658 30.4220647093393, -97.7209694906947 30.4220241495145)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19501-p1udt3780)p1u_234451,A,p1udt19501-p1udt3780xxx,p1udt3780,"LINESTRING(-97.7206138013689 30.4224265313719, -97.7206540265436 30.4224550075046)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20179-p1udt3783)p1u_234452,A,p1udt20179-p1udt3783x,p1udt20179-p1udt3783xx,"LINESTRING(-97.7218580203757 30.4239052114085, -97.721840572279 30.4239460673077)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20179-p1udt3783)p1u_234453,A,p1udt20179-p1udt3783xxx,p1udt3783,"LINESTRING(-97.7212091446225 30.4238281442783, -97.721247596768 30.4238543386691)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt21214-p1udt5301)p1u_234454,C,p1udt5301,p1udt21214-p1udt5301xx,"LINESTRING(-97.7255394509721 30.4246682989054, -97.7255881849047 30.4246527187723)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21214-p1udt5301)p1u_234455,C,p1udt21214-p1udt5301x,p1udt21214,"LINESTRING(-97.7256482754403 30.4244619098938, -97.7256023409883 30.4244473245064)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt20178-p1udt5301)p1u_234456,C,p1udt20178,p1udt20178-p1udt5301x,"LINESTRING(-97.7253365214391 30.4250632828254, -97.7253652699119 30.4251026742222)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20178-p1udt5301)p1u_234457,C,p1udt20178-p1udt5301xx,p1udt5301,"LINESTRING(-97.7255309029963 30.4247127187603, -97.7255394509721 30.4246682989054)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19323-p1udt906)p1u_234458,C,p1udt19323,p1udt19323-p1udt906x,"LINESTRING(-97.7269910093724 30.4259368220472, -97.7270321664079 30.4259642707497)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19323-p1udt906)p1u_234459,C,p1udt19323-p1udt906xx,p1udt906,"LINESTRING(-97.7269986856727 30.4261752132281, -97.7270378746299 30.4261498513535)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt19323)p1u_234460,C,p1udt14220,p1udt14220-p1udt19323x,"LINESTRING(-97.7270478422283 30.4255764974415, -97.7270257544703 30.4256189661003)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt19323)p1u_234461,C,p1udt14220-p1udt19323xx,p1udt19323,"LINESTRING(-97.7269428475691 30.4259536686124, -97.7269910093724 30.4259368220472)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt16487-p1udt7602)p1u_234462,C,p1udt7602,p1udt16487-p1udt7602xx,"LINESTRING(-97.7273606602488 30.4247313536032, -97.7273676930798 30.4246867375864)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16487-p1udt7602)p1u_234463,C,p1udt16487-p1udt7602x,p1udt16487,"LINESTRING(-97.7277205173966 30.4244370091041, -97.7276745826202 30.4244224244375)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3776-p1udt7602)p1u_234464,C,p1udt3776,p1udt3776-p1udt7602x,"LINESTRING(-97.7272228685117 30.4250234439464, -97.7271841733625 30.4249919580054)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3776-p1udt7602)p1u_234465,C,p1udt3776-p1udt7602xx,p1udt7602,"LINESTRING(-97.727312499104 30.4247482003264, -97.7273606602488 30.4247313536032)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17778-p1udt3776)p1u_234466,C,p1udt3776,p1udt17778-p1udt3776xx,"LINESTRING(-97.7272228685117 30.4250234439464, -97.7272617853424 30.4250552360978)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17778-p1udt3776)p1u_234467,C,p1udt17778-p1udt3776x,p1udt17778,"LINESTRING(-97.7273000810886 30.4250835860043, -97.7273385318164 30.4251106028162)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt24465-p1udt3776)p1u_234468,C,p1udt24465,p1udt24465-p1udt3776x,"LINESTRING(-97.7271221438864 30.4254598855005, -97.727163300765 30.425487334159)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24465-p1udt3776)p1u_234469,C,p1udt24465-p1udt3776xx,p1udt3776,"LINESTRING(-97.7271765231219 30.4250500347744, -97.7272228685117 30.4250234439464)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt24465)p1u_234470,C,p1udt14220,p1udt14220-p1udt24465x,"LINESTRING(-97.7270478422283 30.4255764974415, -97.7270693795574 30.4255337949961)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt24465)p1u_234471,C,p1udt14220-p1udt24465xx,p1udt24465,"LINESTRING(-97.7271291768904 30.425415269506, -97.7271221438864 30.4254598855005)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt6297)p1u_234472,C,p1udt6297,p1udt14220-p1udt6297xx,"LINESTRING(-97.7262756161584 30.4257042699495, -97.7262274543579 30.425721116251)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt14220-p1udt6297)p1u_234473,C,p1udt14220-p1udt6297x,p1udt14220,"LINESTRING(-97.7270970578963 30.4255951918868, -97.7270478422283 30.4255764974415)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt6297)p1u_234474,C,p1udt10688,p1udt10688-p1udt6297x,"LINESTRING(-97.7257992918204 30.4255101780059, -97.7257772035455 30.4255526464388)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt6297)p1u_234475,C,p1udt10688-p1udt6297xx,p1udt6297,"LINESTRING(-97.7263167728898 30.4257317188701, -97.7262756161584 30.4257042699495)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt11692-p1udt4773)p1u_234476,C,p1udt11692,p1udt11692-p1udt4773x,"LINESTRING(-97.726522125927 30.4243620868381, -97.7265135784262 30.4244065067728)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11692-p1udt4773)p1u_234477,C,p1udt11692-p1udt4773xx,p1udt4773,"LINESTRING(-97.7265480832342 30.4239976357624, -97.7265865369309 30.4240238286221)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11692-p1udt19322)p1u_234478,C,p1udt19322,p1udt11692-p1udt19322xx,"LINESTRING(-97.7264437279536 30.4247855713076, -97.726450761205 30.4247409553526)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11692-p1udt19322)p1u_234479,C,p1udt11692-p1udt19322x,p1udt11692,"LINESTRING(-97.7264818982173 30.4243336124514, -97.726522125927 30.4243620868381)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19322-p1udt2102)p1u_234480,C,p1udt2102,p1udt19322-p1udt2102xx,"LINESTRING(-97.726388394322 30.425037673511, -97.7263954276209 30.4249930575618)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19322-p1udt2102)p1u_234481,C,p1udt19322-p1udt2102x,p1udt19322,"LINESTRING(-97.726395566637 30.4248024176871, -97.7264437279536 30.4247855713076)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13350-p1udt2102)p1u_234482,C,p1udt13350,p1udt13350-p1udt2102x,"LINESTRING(-97.7262169046174 30.4254149632651, -97.7262580612133 30.4254424122015)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13350-p1udt2102)p1u_234483,C,p1udt13350-p1udt2102xx,p1udt2102,"LINESTRING(-97.7264295508135 30.4250651223917, -97.726388394322 30.425037673511)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt13350)p1u_234484,C,p1udt10688,p1udt10688-p1udt13350x,"LINESTRING(-97.7257992918204 30.4255101780059, -97.7258485071996 30.4255288729145)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt13350)p1u_234485,C,p1udt10688-p1udt13350xx,p1udt13350,"LINESTRING(-97.7262239380276 30.4253703473307, -97.7262169046174 30.4254149632651)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt20178)p1u_234486,C,p1udt20178,p1udt10688-p1udt20178xx,"LINESTRING(-97.7253365214391 30.4250632828254, -97.7252913149349 30.4250885554303)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10688-p1udt20178)p1u_234487,C,p1udt10688-p1udt20178x,p1udt10688,"LINESTRING(-97.7257501902917 30.4254911197102, -97.7257992918204 30.4255101780059)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1532-p1udt20178)p1u_234488,C,p1udt1532,p1udt1532-p1udt20178x,"LINESTRING(-97.7249186692168 30.4251675204981, -97.7249101209091 30.4252119402998)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt1532-p1udt20178)p1u_234489,C,p1udt1532-p1udt20178xx,p1udt20178,"LINESTRING(-97.725307352298 30.425024161147, -97.7253365214391 30.4250632828254)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15268-p1udt1532)p1u_234490,C,p1udt15268-p1udt1532x,p1udt15268-p1udt1532xx,"LINESTRING(-97.7243541578967 30.425260553364, -97.7243153116786 30.4252328890289)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15268-p1udt1532)p1u_234491,C,p1udt15268-p1udt1532xxx,p1udt1532,"LINESTRING(-97.7248784416699 30.4251390456245, -97.7249186692168 30.4251675204981)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10308-p1udt907)p1u_234492,A,p1udt907,p1udt10308-p1udt907xx,"LINESTRING(-97.7282482888776 30.4293507609976, -97.72829750666 30.4293694550399)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10308-p1udt907)p1u_234493,A,p1udt10308-p1udt907x,p1udt10308,"LINESTRING(-97.7291458035676 30.4293413230232, -97.729099866289 30.4293267387978)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20644-p1udt275)p1u_234494,A,p1udt20644,p1udt20644-p1udt275x,"LINESTRING(-97.7284576164292 30.4308683988633, -97.7284863677972 30.4309077896223)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20644-p1udt275)p1u_234495,A,p1udt20644-p1udt275xx,p1udt275,"LINESTRING(-97.7278845905033 30.4310525288661, -97.7278382514863 30.4310661276946)",0.001,,,0.001,,,165,OVERHEAD,,1
padswitch(r:p1udt12031-p1udt7165)p1u_234496,A,p1udt12031,p1udt12031-p1udt7165x,"LINESTRING(-97.7283487782308 30.4312284706304, -97.7283558111921 30.4311838546041)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12031-p1udt7165)p1u_234497,A,p1udt12031-p1udt7165xx,p1udt7165,"LINESTRING(-97.7284699262734 30.4315491734701, -97.7285091170682 30.4315238112243)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12031-p1udt20644)p1u_234498,A,p1udt20644,p1udt12031-p1udt20644xx,"LINESTRING(-97.7284576164292 30.4308683988633, -97.7284124079545 30.4308936724742)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12031-p1udt20644)p1u_234499,A,p1udt12031-p1udt20644x,p1udt12031,"LINESTRING(-97.7283899378292 30.4312559189568, -97.7283487782308 30.4312284706304)",0.001,,,0.001,,,151,OVERHEAD,,1
