transformer_name,phase_code,primary_bus,secondary_bus,tertiary_bus,geometry,primary_kva,primary_voltage_kv,secondary_voltage_kv,tertiary_voltage_kv,primary_connection,secondary_connection,tertiary_connection,primary_grounded,secondary_grounded,tertiary_grounded,resistance_pct,reactance_pct,equipment_no_load_loss,equipment_full_load_loss,is_center_tapped,in_service
tr(r:p1udt4300-p1udt4300lv),B,p1udt4300,p1udt4300lv,p1udt4300lv,POINT(-97.7209671279219 30.4255890299987),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt4303-p1udt4303lv),C,p1udt4303,p1udt4303lv,p1udt4303lv,POINT(-97.7190941498617 30.4276161212134),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt4770-p1udt4770lv),C,p1udt4770,p1udt4770lv,p1udt4770lv,POINT(-97.7252228801939 30.4217961254076),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4771-p1udt4771lv),B,p1udt4771,p1udt4771lv,p1udt4771lv,POINT(-97.7229285333075 30.4228834821262),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt4772-p1udt4772lv),C,p1udt4772,p1udt4772lv,p1udt4772lv,POINT(-97.7264774774975 30.422990165414),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4773-p1udt4773lv),C,p1udt4773,p1udt4773lv,p1udt4773lv,POINT(-97.7265865369309 30.4240238286221),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt4775-p1udt4775lv),ABC,p1udt4775,p1udt4775lv,,POINT(-97.7185842030123 30.4229476239026),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt5291-p1udt5291lv),C,p1udt5291,p1udt5291lv,p1udt5291lv,POINT(-97.726260401289 30.4300802411764),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5292-p1udt5292lv),A,p1udt5292,p1udt5292lv,p1udt5292lv,POINT(-97.7274900624842 30.4300020062643),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5293-p1udt5293lv),A,p1udt5293,p1udt5293lv,p1udt5293lv,POINT(-97.7276025916278 30.4301564930674),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5298-p1udt5298lv),A,p1udt5298,p1udt5298lv,p1udt5298lv,POINT(-97.7244946512736 30.4225467283442),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5301-p1udt5301lv),C,p1udt5301,p1udt5301lv,p1udt5301lv,POINT(-97.7255394509721 30.4246682989054),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5302-p1udt5302lv),ABC,p1udt5302,p1udt5302lv,p1udt5302lv,POINT(-97.7251585830112 30.4275340423104),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5303-p1udt5303lv),B,p1udt5303,p1udt5303lv,p1udt5303lv,POINT(-97.7204387460318 30.4253945801165),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt5304-p1udt5304lv),B,p1udt5304,p1udt5304lv,p1udt5304lv,POINT(-97.7193343411343 30.4254466998698),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5305-p1udt5305lv),A,p1udt5305,p1udt5305lv,p1udt5305lv,POINT(-97.7217523620043 30.4268510794862),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt5809-p1udt5809lv),A,p1udt5809,p1udt5809lv,p1udt5809lv,POINT(-97.7200957965733 30.4229459677385),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt5825-p1udt5825lv),B,p1udt5825,p1udt5825lv,p1udt5825lv,POINT(-97.7199717900256 30.4199609196212),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6285-p1udt6285lv),A,p1udt6285,p1udt6285lv,p1udt6285lv,POINT(-97.7278167439088 30.4303157836633),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6294-p1udt6294lv),C,p1udt6294,p1udt6294lv,p1udt6294lv,POINT(-97.7266024548025 30.4235999060457),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6295-p1udt6295lv),B,p1udt6295,p1udt6295lv,p1udt6295lv,POINT(-97.7245010767732 30.4242651326993),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6297-p1udt6297lv),C,p1udt6297,p1udt6297lv,p1udt6297lv,POINT(-97.7262756161584 30.4257042699495),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt6717-p1udt6717lv),A,p1udt6717,p1udt6717lv,p1udt6717lv,POINT(-97.7265945453009 30.4305317315189),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt6744-p1udt6744lv),ABC,p1udt6744,p1udt6744lv,,POINT(-97.7193414508886 30.4191359401439),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt7165-p1udt7165lv),A,p1udt7165,p1udt7165lv,p1udt7165lv,POINT(-97.7285091170682 30.4315238112243),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt7170-p1udt7170lv),B,p1udt7170,p1udt7170lv,p1udt7170lv,POINT(-97.7256264393443 30.4241961492327),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7173-p1udt7173lv),C,p1udt7173,p1udt7173lv,p1udt7173lv,POINT(-97.7243735166311 30.4294044169148),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7176-p1udt7176lv),A,p1udt7176,p1udt7176lv,p1udt7176lv,POINT(-97.7225584971379 30.4283866009533),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7186-p1udt7186lv),C,p1udt7186,p1udt7186lv,p1udt7186lv,POINT(-97.7187279380858 30.4192642459383),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7602-p1udt7602lv),C,p1udt7602,p1udt7602lv,p1udt7602lv,POINT(-97.7273606602488 30.4247313536032),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt7604-p1udt7604lv),ABC,p1udt7604,p1udt7604lv,p1udt7604lv,POINT(-97.7258576797514 30.4282449526483),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8011-p1udt8011lv),A,p1udt8011,p1udt8011lv,p1udt8011lv,POINT(-97.7209727521621 30.4233746625262),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8012-p1udt8012lv),B,p1udt8012,p1udt8012lv,p1udt8012lv,POINT(-97.7209054057279 30.4263284762058),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8409-p1udt8409lv),C,p1udt8409,p1udt8409lv,p1udt8409lv,POINT(-97.727534804026 30.4239621238161),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8411-p1udt8411lv),ABC,p1udt8411,p1udt8411lv,p1udt8411lv,POINT(-97.7220176195023 30.4240746165278),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt8412-p1udt8412lv),A,p1udt8412,p1udt8412lv,p1udt8412lv,POINT(-97.7234826980848 30.428823070766),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8803-p1udt8803lv),B,p1udt8803,p1udt8803lv,p1udt8803lv,POINT(-97.7232984359809 30.4214743137635),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8804-p1udt8804lv),ABC,p1udt8804,p1udt8804lv,p1udt8804lv,POINT(-97.7191859678556 30.4224586574939),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt8806-p1udt8806lv),C,p1udt8806,p1udt8806lv,p1udt8806lv,POINT(-97.72168952552 30.4279540162821),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9170-p1udt9170lv),B,p1udt9170,p1udt9170lv,p1udt9170lv,POINT(-97.7253656192285 30.4298419548635),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9171-p1udt9171lv),A,p1udt9171,p1udt9171lv,p1udt9171lv,POINT(-97.727245985089 30.4308809567759),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9183-p1udt9183lv),C,p1udt9183,p1udt9183lv,p1udt9183lv,POINT(-97.7266648069612 30.4294074676965),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9184-p1udt9184lv),A,p1udt9184,p1udt9184lv,p1udt9184lv,POINT(-97.7230918563482 30.4237460712889),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9185-p1udt9185lv),B,p1udt9185,p1udt9185lv,p1udt9185lv,POINT(-97.721629071002 30.4259293190235),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9186-p1udt9186lv),C,p1udt9186,p1udt9186lv,p1udt9186lv,POINT(-97.7212593377287 30.4277433327861),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9191-p1udt9191lv),B,p1udt9191,p1udt9191lv,p1udt9191lv,POINT(-97.7221055739552 30.4203347759959),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9580-p1udt9580lv),ABC,p1udt9580,p1udt9580lv,p1udt9580lv,POINT(-97.7244856472674 30.4272387345072),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9581-p1udt9581lv),C,p1udt9581,p1udt9581lv,p1udt9581lv,POINT(-97.724963383805 30.4287462524272),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9582-p1udt9582lv),B,p1udt9582,p1udt9582lv,p1udt9582lv,POINT(-97.7257409383867 30.4291909241998),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9583-p1udt9583lv),ABC,p1udt9583,p1udt9583lv,p1udt9583lv,POINT(-97.721228094291 30.4223435058461),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9584-p1udt9584lv),B,p1udt9584,p1udt9584lv,p1udt9584lv,POINT(-97.7227240196627 30.4226015553567),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9585-p1udt9585lv),A,p1udt9585,p1udt9585lv,p1udt9585lv,POINT(-97.7200359894478 30.4235407226889),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9586-p1udt9586lv),ABC,p1udt9586,p1udt9586lv,p1udt9586lv,POINT(-97.7219957971813 30.4233525688504),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9587-p1udt9587lv),B,p1udt9587,p1udt9587lv,p1udt9587lv,POINT(-97.7218874049188 30.4260764306164),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9928-p1udt9928lv),A,p1udt9928,p1udt9928lv,p1udt9928lv,POINT(-97.7286900067829 30.4306092128234),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9936-p1udt9936lv),C,p1udt9936,p1udt9936lv,p1udt9936lv,POINT(-97.7243112168784 30.420641097195),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt9937-p1udt9937lv),C,p1udt9937,p1udt9937lv,p1udt9937lv,POINT(-97.7251237296466 30.4214071325971),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9938-p1udt9938lv),C,p1udt9938,p1udt9938lv,p1udt9938lv,POINT(-97.7274444531026 30.4230898249065),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9951-p1udt9951lv),A,p1udt9951,p1udt9951lv,p1udt9951lv,POINT(-97.7217574927505 30.4192717005224),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt10297-p1udt10297lv),C,p1udt10297,p1udt10297lv,p1udt10297lv,POINT(-97.7260137724302 30.4304425643857),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10304-p1udt10304lv),ABC,p1udt10304,p1udt10304lv,p1udt10304lv,POINT(-97.7235219251606 30.4204891864222),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt10307-p1udt10307lv),C,p1udt10307,p1udt10307lv,p1udt10307lv,POINT(-97.7245512608459 30.4277986254687),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10308-p1udt10308lv),A,p1udt10308,p1udt10308lv,p1udt10308lv,POINT(-97.729099866289 30.4293267387978),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10688-p1udt10688lv),C,p1udt10688,p1udt10688lv,p1udt10688lv,POINT(-97.7257992918204 30.4255101780059),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10689-p1udt10689lv),A,p1udt10689,p1udt10689lv,p1udt10689lv,POINT(-97.7234060691703 30.4277876016528),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10690-p1udt10690lv),ABC,p1udt10690,p1udt10690lv,p1udt10690lv,POINT(-97.7229986103201 30.4207006187096),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10691-p1udt10691lv),B,p1udt10691,p1udt10691lv,p1udt10691lv,POINT(-97.7219321327947 30.4218541781042),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10692-p1udt10692lv),ABC,p1udt10692,p1udt10692lv,p1udt10692lv,POINT(-97.7207955963954 30.4219781798339),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10693-p1udt10693lv),ABC,p1udt10693,p1udt10693lv,p1udt10693lv,POINT(-97.720006535806 30.42180820414),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt10701-p1udt10701lv),A,p1udt10701,p1udt10701lv,p1udt10701lv,POINT(-97.7231024036047 30.419925661858),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11017-p1udt11017lv),A,p1udt11017,p1udt11017lv,p1udt11017lv,POINT(-97.7242082365727 30.4213530740426),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11019-p1udt11019lv),B,p1udt11019,p1udt11019lv,p1udt11019lv,POINT(-97.7236120501708 30.4224250781715),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11020-p1udt11020lv),A,p1udt11020,p1udt11020lv,p1udt11020lv,POINT(-97.7245699060966 30.4229767577762),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11021-p1udt11021lv),B,p1udt11021,p1udt11021lv,p1udt11021lv,POINT(-97.724293009538 30.4244397446932),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11022-p1udt11022lv),B,p1udt11022,p1udt11022lv,p1udt11022lv,POINT(-97.7224665945475 30.4215796604768),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11023-p1udt11023lv),ABC,p1udt11023,p1udt11023lv,,POINT(-97.7197968545144 30.4211294670498),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt11024-p1udt11024lv),B,p1udt11024,p1udt11024lv,p1udt11024lv,POINT(-97.7195883966458 30.4267214236387),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11037-p1udt11037lv),A,p1udt11037,p1udt11037lv,p1udt11037lv,POINT(-97.7222023912428 30.4194837548813),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11359-p1udt11359lv),ABC,p1udt11359,p1udt11359lv,p1udt11359lv,POINT(-97.7200281345867 30.4209512380419),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11363-p1udt11363lv),B,p1udt11363,p1udt11363lv,p1udt11363lv,POINT(-97.7198973711802 30.42618307904),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11684-p1udt11684lv),C,p1udt11684,p1udt11684lv,p1udt11684lv,POINT(-97.7245243329138 30.4294059159515),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11685-p1udt11685lv),A,p1udt11685,p1udt11685lv,p1udt11685lv,POINT(-97.7288156608832 30.4297530869364),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11692-p1udt11692lv),C,p1udt11692,p1udt11692lv,p1udt11692lv,POINT(-97.726522125927 30.4243620868381),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt12030-p1udt12030lv),A,p1udt12030,p1udt12030lv,p1udt12030lv,POINT(-97.7288107292602 30.4301321734498),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12031-p1udt12031lv),A,p1udt12031,p1udt12031lv,p1udt12031lv,POINT(-97.7283487782308 30.4312284706304),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12038-p1udt12038lv),A,p1udt12038,p1udt12038lv,p1udt12038lv,POINT(-97.7243172295525 30.4217782169959),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12039-p1udt12039lv),B,p1udt12039,p1udt12039lv,p1udt12039lv,POINT(-97.723898650181 30.4235424486268),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12040-p1udt12040lv),A,p1udt12040,p1udt12040lv,p1udt12040lv,POINT(-97.7235974555137 30.4274826939565),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12694-p1udt12694lv),A,p1udt12694,p1udt12694lv,p1udt12694lv,POINT(-97.7241294177459 30.4210094322941),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12695-p1udt12695lv),B,p1udt12695,p1udt12695lv,p1udt12695lv,POINT(-97.725535008649 30.4232195484751),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12697-p1udt12697lv),ABC,p1udt12697,p1udt12697lv,p1udt12697lv,POINT(-97.7234697538221 30.4268949551054),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13023-p1udt13023lv),B,p1udt13023,p1udt13023lv,p1udt13023lv,POINT(-97.7248481930166 30.4233804635323),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt13026-p1udt13026lv),A,p1udt13026,p1udt13026lv,p1udt13026lv,POINT(-97.720689931767 30.4236916714979),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13027-p1udt13027lv),B,p1udt13027,p1udt13027lv,p1udt13027lv,POINT(-97.7186835949188 30.426454865229),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13350-p1udt13350lv),C,p1udt13350,p1udt13350lv,p1udt13350lv,POINT(-97.7262169046174 30.4254149632651),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13940-p1udt13940lv),A,p1udt13940,p1udt13940lv,p1udt13940lv,POINT(-97.726766799892 30.4306171898492),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13947-p1udt13947lv),C,p1udt13947,p1udt13947lv,p1udt13947lv,POINT(-97.727481509711 30.4234422521589),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt13948-p1udt13948lv),ABC,p1udt13948,p1udt13948lv,p1udt13948lv,POINT(-97.7226210241799 30.4265076892883),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14220-p1udt14220lv),C,p1udt14220,p1udt14220lv,p1udt14220lv,POINT(-97.7270478422283 30.4255764974415),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14221-p1udt14221lv),ABC,p1udt14221,p1udt14221lv,p1udt14221lv,POINT(-97.7241002020749 30.4271169532812),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14222-p1udt14222lv),B,p1udt14222,p1udt14222lv,p1udt14222lv,POINT(-97.7188348947722 30.4262179411959),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt14228-p1udt14228lv),ABC,p1udt14228,p1udt14228lv,p1udt14228lv,POINT(-97.718953931657 30.4192234290641),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt14500-p1udt14500lv),C,p1udt14500,p1udt14500lv,p1udt14500lv,POINT(-97.7265365401882 30.423252406695),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14502-p1udt14502lv),A,p1udt14502,p1udt14502lv,p1udt14502lv,POINT(-97.7272914136773 30.4289834649807),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt14503-p1udt14503lv),ABC,p1udt14503,p1udt14503lv,p1udt14503lv,POINT(-97.722112373287 30.4208714751996),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt14727-p1udt14727lv),A,p1udt14727,p1udt14727lv,p1udt14727lv,POINT(-97.7274510130143 30.4298029496309),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14999-p1udt14999lv),A,p1udt14999,p1udt14999lv,p1udt14999lv,POINT(-97.7233445428307 30.428791300116),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15000-p1udt15000lv),ABC,p1udt15000,p1udt15000lv,p1udt15000lv,POINT(-97.7204681185955 30.4205924710556),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15001-p1udt15001lv),ABC,p1udt15001,p1udt15001lv,,POINT(-97.718729593687 30.4205453041561),300,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.91198,,0.325,1.82396,0,1
tr(r:p1udt15004-p1udt15004lv),A,p1udt15004,p1udt15004lv,p1udt15004lv,POINT(-97.7219404263074 30.4193347570953),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15265-p1udt15265lv),C,p1udt15265,p1udt15265lv,p1udt15265lv,POINT(-97.7252137129641 30.4208935325566),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15267-p1udt15267lv),B,p1udt15267,p1udt15267lv,p1udt15267lv,POINT(-97.7243578566725 30.4234568791486),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15268-p1udt15268lv),ABC,p1udt15268,p1udt15268lv,p1udt15268lv,POINT(-97.7243978874292 30.425287507077),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15269-p1udt15269lv),C,p1udt15269,p1udt15269lv,p1udt15269lv,POINT(-97.7243921482368 30.4280228152215),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15272-p1udt15272lv),B,p1udt15272,p1udt15272lv,p1udt15272lv,POINT(-97.7207117620533 30.4266191252483),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
