branch_name,phase_code,from_bus,to_bus,equipment,length_value_original,length_units_original,length_km,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,in_service
l(r:p1udt22435lv-p1ulv49085),ABC,p1udt22435lv,p1ulv49085,3p_ug_al_350kcmil_3_5,0.0122159,kilometer,0.0122159,"LINESTRING(-97.7136501094821 30.4052849926276, -97.713652015189 30.4054141686251)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt21080lv-p1ulv42740),ABC,p1udt21080lv,p1ulv42740,3p_ug_al_350kcmil_3_5,0.0164911,kilometer,0.0164911,"LINESTRING(-97.7138448178929 30.4052745369169, -97.713718013158 30.4051441306853)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt17401lv-p1ulv29515),ABC,p1udt17401lv,p1ulv29515,3p_ug_al_350kcmil_3_5,0.00908153,kilometer,0.00908153,"LINESTRING(-97.7148492181031 30.4056814349429, -97.714939449131 30.4056704638677)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt17401-p1udt21080),ABC,p1udt21080,p1udt17401,3p_oh_al_acsr_4/0_penguin_3,0.108155,kilometer,0.108155,"LINESTRING(-97.7138381675187 30.4052327074046, -97.7148425672777 30.4056396054713)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17812lv-p1ulv30766),ABC,p1udt17812lv,p1ulv30766,3p_ug_al_350kcmil_3_5,0.00954382,kilometer,0.00954382,"LINESTRING(-97.7148352558773 30.4051579671833, -97.7147277299533 30.4051450498277)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt21509lv-p1ulv44724),ABC,p1udt21509lv,p1ulv44724,3p_ug_al_750kcmil_3_2,0.0154,kilometer,0.0154,"LINESTRING(-97.7152965030435 30.4051568335615, -97.7151408520706 30.4051192103946)",0.2296133,0.2296133,0.2296133,0.54,0.54,0.54,550,OVERHEAD,1
l(r:p1udt17812-p1udt21509),ABC,p1udt17812,p1udt21509,3p_oh_al_acsr_4/0_penguin_3,0.139784,kilometer,0.139784,"LINESTRING(-97.7148286050848 30.4051161377088, -97.7153031540385 30.4051986630176)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17812-p1udt21080),ABC,p1udt21080,p1udt17812,3p_oh_al_acsr_4/0_penguin_3,0.234878,kilometer,0.234878,"LINESTRING(-97.7138381675187 30.4052327074046, -97.7148286050848 30.4051161377088)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt23729lv-p1ulv55922),ABC,p1udt23729lv,p1ulv55922,3p_ug_al_350kcmil_3_5,0.00915459,kilometer,0.00915459,"LINESTRING(-97.7140839683889 30.4045009196377, -97.7141233399688 30.4043992188951)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt10726lv-p1ulv14224),ABC,p1udt10726lv,p1ulv14224,3p_ug_al_750kcmil_3_2,0.00176638,kilometer,0.00176638,"LINESTRING(-97.7146744675088 30.4025791748306, -97.7146986087354 30.402600294454)",0.2296133,0.2296133,0.2296133,0.54,0.54,0.54,550,OVERHEAD,1
l(r:p1udt10726-p1umv24),ABC,p1udt10726,p1umv24,3p_oh_al_acsr_4/0_penguin_3,0.402404,kilometer,0.402404,"LINESTRING(-97.7146811181046 30.4026210043219, -97.7154236419182 30.4022803467702)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt12097lv-p1ulv16761),ABC,p1udt12097lv,p1ulv16761,3p_ug_al_350kcmil_3_5,0.00990396,kilometer,0.00990396,"LINESTRING(-97.7136427240084 30.4046710825781, -97.7136406616163 30.4046922219489)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt12097-p1udt23729),ABC,p1udt23729,p1udt12097,3p_oh_al_acsr_4/0_penguin_3,0.0553855,kilometer,0.0553855,"LINESTRING(-97.7140773179521 30.4044590901314, -97.7135963081159 30.4046577550314)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17997lv-p1ulv31385),ABC,p1udt17997lv,p1ulv31385,3p_ug_al_350kcmil_3_5,0.0137337,kilometer,0.0137337,"LINESTRING(-97.7135369228732 30.4039023262195, -97.7134624234314 30.4039956999674)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt17997-p1udt23729),ABC,p1udt23729,p1udt17997,3p_oh_al_acsr_4/0_penguin_3,0.0923871,kilometer,0.0923871,"LINESTRING(-97.7140773179521 30.4044590901314, -97.7135753652731 30.4039285226657)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt24073lv-p1ulv57747),ABC,p1udt24073lv,p1ulv57747,3p_ug_al_350kcmil_3_5,0.0101016,kilometer,0.0101016,"LINESTRING(-97.7132532903089 30.4061743534836, -97.7133507637308 30.4061601042196)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt25282lv-p1ulv65218),ABC,p1udt25282lv,p1ulv65218,3p_ug_al_350kcmil_3_5,0.00908329,kilometer,0.00908329,"LINESTRING(-97.7135581151319 30.4064988318228, -97.7136377020659 30.4065058026693)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt25104lv-p1ulv63949),ABC,p1udt25104lv,p1ulv63949,3p_ug_al_350kcmil_3_5,0.0145836,kilometer,0.0145836,"LINESTRING(-97.7141481710723 30.4062012144662, -97.7140520389375 30.4061427795258)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm31130-p1ulv11720),ABC,p1udm31130,p1ulv11720,3p_ug_al_350kcmil_3_5,0.00510554,kilometer,0.00510554,"LINESTRING(-97.7143207491699 30.4060162682539, -97.7143096314674 30.4060702964022)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm31130-p1udt9242lv),ABC,p1udt9242lv,p1udm31130,3p_ug_al_350kcmil_3_5,0.0105614,kilometer,0.0105614,"LINESTRING(-97.7143842499947 30.4059679004504, -97.7143207491699 30.4060162682539)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm31131-p1ulv51541),ABC,p1udm31131,p1ulv51541,3p_ug_al_350kcmil_3_5,0.0128332,kilometer,0.0128332,"LINESTRING(-97.7145296249444 30.4059641870256, -97.7144860848703 30.4058346011656)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm31131-p1udt9242lv),ABC,p1udt9242lv,p1udm31131,3p_ug_al_350kcmil_3_5,0.0105584,kilometer,0.0105584,"LINESTRING(-97.7143842499947 30.4059679004504, -97.7145296249444 30.4059641870256)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt25104-p1udt9242),ABC,p1udt25104,p1udt9242,3p_oh_al_acsr_4/0_penguin_3,0.0384225,kilometer,0.0384225,"LINESTRING(-97.7141548216292 30.4062430439623, -97.7144226934188 30.4059940966687)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt25104-p1udt25282),ABC,p1udt25282,p1udt25104,3p_oh_al_acsr_4/0_penguin_3,0.0640786,kilometer,0.0640786,"LINESTRING(-97.7135514648175 30.4064570023047, -97.7141548216292 30.4062430439623)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt24073-p1udt25282),ABC,p1udt24073,p1udt25282,3p_oh_al_acsr_4/0_penguin_3,0.043842,kilometer,0.043842,"LINESTRING(-97.7132599404811 30.4062161830144, -97.7135514648175 30.4064570023047)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt19525-p1udt24073),ABC,p1udt19525,p1udt24073,3p_oh_al_acsr_4/0_penguin_3,0.101039,kilometer,0.101039,"LINESTRING(-97.7131068690813 30.405433030015, -97.7132599404811 30.4062161830144)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt23732lv-p1ulv55925),ABC,p1udt23732lv,p1ulv55925,3p_ug_al_350kcmil_3_5,0.0142085,kilometer,0.0142085,"LINESTRING(-97.7120918204088 30.4058380776279, -97.7119493106011 30.4058665769229)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt12751lv-p1ulv18044),ABC,p1udt12751lv,p1ulv18044,3p_ug_al_350kcmil_3_5,0.00981738,kilometer,0.00981738,"LINESTRING(-97.7121348426499 30.405372243101, -97.7120448716754 30.4054496285001)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm41212-p1ulv27646),ABC,p1udm41212,p1ulv27646,3p_ug_al_350kcmil_3_5,0.0177097,kilometer,0.0177097,"LINESTRING(-97.7119981686572 30.4053166600043, -97.7118614401025 30.4054235864965)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm41212-p1udt12751lv),ABC,p1udt12751lv,p1udm41212,3p_ug_al_350kcmil_3_5,0.0120583,kilometer,0.0120583,"LINESTRING(-97.7121348426499 30.405372243101, -97.7119981686572 30.4053166600043)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt16044lv-p1ulv25711),ABC,p1udt16044lv,p1ulv25711,3p_ug_al_350kcmil_3_5,0.00755852,kilometer,0.00755852,"LINESTRING(-97.7122530796851 30.4044106939396, -97.7123010851445 30.4044444229314)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt22546lv-p1ulv49670),ABC,p1udt22546lv,p1ulv49670,3p_ug_al_350kcmil_3_5,0.00869834,kilometer,0.00869834,"LINESTRING(-97.7123791420211 30.4037746593419, -97.712451288242 30.4038295083128)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24278lv-p1ulv58952),ABC,p1udt24278lv,p1ulv58952,3p_ug_al_350kcmil_3_5,0.0123891,kilometer,0.0123891,"LINESTRING(-97.7125810387482 30.4034608471999, -97.7126141672864 30.4035903310319)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24794lv-p1ulv62043),ABC,p1udt24794lv,p1ulv62043,3p_ug_al_350kcmil_3_5,0.00895064,kilometer,0.00895064,"LINESTRING(-97.7121014706227 30.4032723090547, -97.7120041183692 30.4032775357026)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24278-p1udt24794),ABC,p1udt24278,p1udt24794,3p_oh_al_acsr_4/0_penguin_3,0.053266,kilometer,0.053266,"LINESTRING(-97.7125876884927 30.4035026767684, -97.7120948210984 30.4032304794664)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt24997lv-p1ulv63311),ABC,p1udt24997lv,p1ulv63311,3p_ug_al_750kcmil_3_2,0.0126614,kilometer,0.0126614,"LINESTRING(-97.7131726692675 30.4033460296972, -97.713087263282 30.4032340766939)",0.2296133,0.2296133,0.2296133,0.54,0.54,0.54,550,OVERHEAD,1
l(r:p1udt24278-p1udt24997),ABC,p1udt24278,p1udt24997,3p_oh_al_acsr_4/0_penguin_3,0.113845,kilometer,0.113845,"LINESTRING(-97.7125876884927 30.4035026767684, -97.7131660192805 30.4033042001506)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt22546-p1udt24278),ABC,p1udt22546,p1udt24278,3p_oh_al_acsr_4/0_penguin_3,0.0395229,kilometer,0.0395229,"LINESTRING(-97.7123857916953 30.4038164889169, -97.7125876884927 30.4035026767684)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt12099-p1udt22546),ABC,p1udt12099,p1udt22546,3p_oh_al_acsr_4/0_penguin_3,0.0395229,kilometer,0.0395229,"LINESTRING(-97.7121943016963 30.4041304033439, -97.7123857916953 30.4038164889169)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt12099-p1udt16044),ABC,p1udt16044,p1udt12099,3p_oh_al_acsr_4/0_penguin_3,0.0434456,kilometer,0.0434456,"LINESTRING(-97.7122464300372 30.404368864362, -97.7121943016963 30.4041304033439)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt24586lv-p1ulv60770),ABC,p1udt24586lv,p1ulv60770,3p_ug_al_350kcmil_3_5,0.0151071,kilometer,0.0151071,"LINESTRING(-97.7117894512534 30.4040452037815, -97.7118398253132 30.4038984976306)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt17816lv-p1ulv30770),ABC,p1udt17816lv,p1ulv30770,3p_ug_al_350kcmil_3_5,0.0110223,kilometer,0.0110223,"LINESTRING(-97.7114538894665 30.403684326428, -97.7115573777753 30.4037304622087)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt20201lv-p1ulv39034),ABC,p1udt20201lv,p1ulv39034,3p_ug_al_350kcmil_3_5,0.0105223,kilometer,0.0105223,"LINESTRING(-97.708879932361 30.403108504271, -97.7089875738132 30.403112404604)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt8858lv-p1ulv11093),ABC,p1udt8858lv,p1ulv11093,3p_ug_al_350kcmil_3_5,0.0127746,kilometer,0.0127746,"LINESTRING(-97.7087456568804 30.403819988018, -97.7088593146081 30.4038842723291)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24793lv-p1ulv62042),ABC,p1udt24793lv,p1ulv62042,3p_ug_al_350kcmil_3_5,0.00650495,kilometer,0.00650495,"LINESTRING(-97.7086622351754 30.4027962214616, -97.7086372640948 30.4028382530473)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt2205-p1udt24793),ABC,p1udt2205,p1udt24793,3p_oh_al_acsr_4/0_penguin_3,0.0624285,kilometer,0.0624285,"LINESTRING(-97.7084630188483 30.4031494962502, -97.7086555871488 30.4027543917384)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt2205-p1udt8858),ABC,p1udt8858,p1udt2205,3p_oh_al_acsr_4/0_penguin_3,0.0821134,kilometer,0.0821134,"LINESTRING(-97.7087523050004 30.4038618177332, -97.7084630188483 30.4031494962502)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt5892lv-p1ulv6770),ABC,p1udt5892lv,p1ulv6770,3p_ug_al_350kcmil_3_5,0.0164379,kilometer,0.0164379,"LINESTRING(-97.708723059748 30.4039551084991, -97.7086001805831 30.4040740275704)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt18596lv-p1ulv33356),ABC,p1udt18596lv,p1ulv33356,3p_ug_al_350kcmil_3_5,0.0193633,kilometer,0.0193633,"LINESTRING(-97.7087987652196 30.4042863547557, -97.7085972119376 30.4042995714071)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt8490lv-p1ulv10498),ABC,p1udt8490lv,p1ulv10498,3p_ug_al_350kcmil_3_5,0.0158243,kilometer,0.0158243,"LINESTRING(-97.7087923273723 30.4046510623079, -97.7085411337644 30.4046057963484)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt13089lv-p1ulv18696),ABC,p1udt13089lv,p1ulv18696,3p_ug_al_350kcmil_3_5,0.0111914,kilometer,0.0111914,"LINESTRING(-97.7090499643397 30.404989863609, -97.7090806963203 30.405010976368)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt13089-p1udt8490),ABC,p1udt8490,p1udt13089,3p_oh_al_acsr_4/0_penguin_3,0.0462868,kilometer,0.0462868,"LINESTRING(-97.7087434561474 30.4046492447991, -97.7090105016008 30.4049647845794)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt18596-p1udt8490),ABC,p1udt18596,p1udt8490,3p_oh_al_acsr_4/0_penguin_3,0.0454108,kilometer,0.0454108,"LINESTRING(-97.7087921170579 30.4042445250441, -97.7087434561474 30.4046492447991)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt19528lv-p1ulv36524),ABC,p1udt19528lv,p1ulv36524,3p_ug_al_350kcmil_3_5,0.0150738,kilometer,0.0150738,"LINESTRING(-97.7092564469506 30.404555895009, -97.7093272057818 30.4044720373717)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt19157lv-p1ulv35251),ABC,p1udt19157lv,p1ulv35251,3p_ug_al_350kcmil_3_5,0.0152439,kilometer,0.0152439,"LINESTRING(-97.7095127121561 30.4044982008912, -97.7095819492475 30.4046160856832)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt19157-p1udt19528),ABC,p1udt19528,p1udt19157,3p_oh_al_acsr_4/0_penguin_3,0.0292485,kilometer,0.0292485,"LINESTRING(-97.7092630953272 30.4045977247013, -97.7094663835294 30.4045117935381)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt18596-p1udt19528),ABC,p1udt18596,p1udt19528,3p_oh_al_acsr_4/0_penguin_3,0.0581729,kilometer,0.0581729,"LINESTRING(-97.7087921170579 30.4042445250441, -97.7092630953272 30.4045977247013)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt18596-p1udt5892),ABC,p1udt5892,p1udt18596,3p_oh_al_acsr_4/0_penguin_3,0.0329985,kilometer,0.0329985,"LINESTRING(-97.7087297078652 30.4039969382146, -97.7087921170579 30.4042445250441)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt5892-p1udt8858),ABC,p1udt8858,p1udt5892,3p_oh_al_acsr_4/0_penguin_3,0.0148888,kilometer,0.0148888,"LINESTRING(-97.7087523050004 30.4038618177332, -97.7087297078652 30.4039969382146)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt20201-p1udt8858),ABC,p1udt20201,p1udt8858,3p_oh_al_acsr_4/0_penguin_3,0.0859718,kilometer,0.0859718,"LINESTRING(-97.7088865805019 30.4031503339841, -97.7087523050004 30.4038618177332)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17817lv-p1ulv30771),ABC,p1udt17817lv,p1ulv30771,3p_ug_al_350kcmil_3_5,0.0110805,kilometer,0.0110805,"LINESTRING(-97.7092272766032 30.4036081991296, -97.7092326193817 30.4037492681475)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm53155-p1ulv62695),ABC,p1udm53155,p1ulv62695,3p_ug_al_350kcmil_3_5,0.0122341,kilometer,0.0122341,"LINESTRING(-97.7092840651776 30.4035213672714, -97.7093980789459 30.4035585858454)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm53155-p1udt17817lv),ABC,p1udt17817lv,p1udm53155,3p_ug_al_350kcmil_3_5,0.0133725,kilometer,0.0133725,"LINESTRING(-97.7092272766032 30.4036081991296, -97.7092840651776 30.4035213672714)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt4859lv-p1ulv5455),ABC,p1udt4859lv,p1ulv5455,3p_ug_al_350kcmil_3_5,0.0156791,kilometer,0.0156791,"LINESTRING(-97.7095896599206 30.403756147443, -97.7097190673931 30.4036880788254)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm57460-p1ulv39035),ABC,p1udm57460,p1ulv39035,3p_ug_al_350kcmil_3_5,0.00365699,kilometer,0.00365699,"LINESTRING(-97.7096590777441 30.4042920223789, -97.70969386368 30.4042952022335)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm57460-p1udt20202lv),ABC,p1udt20202lv,p1udm57460,3p_ug_al_350kcmil_3_5,0.0173277,kilometer,0.0173277,"LINESTRING(-97.7097887231654 30.4042059102017, -97.7096590777441 30.4042920223789)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm57461-p1ulv63314),ABC,p1udm57461,p1ulv63314,3p_ug_al_350kcmil_3_5,0.0078174,kilometer,0.0078174,"LINESTRING(-97.7098178095478 30.4040950862856, -97.709755954124 30.4040493604928)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm57461-p1udt20202lv),ABC,p1udt20202lv,p1udm57461,3p_ug_al_350kcmil_3_5,0.0106232,kilometer,0.0106232,"LINESTRING(-97.7097887231654 30.4042059102017, -97.7098178095478 30.4040950862856)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt20202-p1udt22054),ABC,p1udt22054,p1udt20202,3p_oh_al_acsr_4/0_penguin_3,0.0212344,kilometer,0.0212344,"LINESTRING(-97.7098432549947 30.4040169674442, -97.7097820745837 30.404164080528)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt22054-p1udt4859),ABC,p1udt4859,p1udt22054,3p_oh_al_acsr_4/0_penguin_3,0.0355662,kilometer,0.0355662,"LINESTRING(-97.7095963083989 30.4037979771258, -97.7098432549947 30.4040169674442)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17817-p1udt4859),ABC,p1udt17817,p1udt4859,3p_oh_al_acsr_4/0_penguin_3,0.0387549,kilometer,0.0387549,"LINESTRING(-97.7092339249186 30.4036500288271, -97.7095963083989 30.4037979771258)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17817-p1udt20201),ABC,p1udt20201,p1udt17817,3p_oh_al_acsr_4/0_penguin_3,0.0724685,kilometer,0.0724685,"LINESTRING(-97.7088865805019 30.4031503339841, -97.7092339249186 30.4036500288271)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt17813lv-p1ulv30767),ABC,p1udt17813lv,p1ulv30767,3p_ug_al_350kcmil_3_5,0.00970909,kilometer,0.00970909,"LINESTRING(-97.7125532286127 30.406922028766, -97.7126539877826 30.4069021401701)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt17813-p1udt7257),ABC,p1udt7257,p1udt17813,3p_oh_al_acsr_4/0_penguin_3,0.0940024,kilometer,0.0940024,"LINESTRING(-97.7118329158434 30.4070773375663, -97.712546578707 30.4068801992109)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt13994lv-p1ulv20629),ABC,p1udt13994lv,p1ulv20629,3p_ug_al_350kcmil_3_5,0.0109393,kilometer,0.0109393,"LINESTRING(-97.7107628635857 30.4069133872551, -97.7108103954811 30.4069832038329)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24906lv-p1ulv62696),ABC,p1udt24906lv,p1ulv62696,3p_ug_al_350kcmil_3_5,0.0109934,kilometer,0.0109934,"LINESTRING(-97.7108727565442 30.406472348715, -97.7107547029166 30.4064683470663)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt20518lv-p1ulv40309),ABC,p1udt20518lv,p1ulv40309,3p_ug_al_350kcmil_3_5,0.00957823,kilometer,0.00957823,"LINESTRING(-97.7112730998709 30.4063533300708, -97.711360165355 30.4063389795841)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt24075lv-p1ulv57749),ABC,p1udt24075lv,p1ulv57749,3p_ug_al_350kcmil_3_5,0.0173649,kilometer,0.0173649,"LINESTRING(-97.71163493649 30.4062994123721, -97.7116129276745 30.4061159004812)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt20518-p1udt24075),ABC,p1udt20518,p1udt24075,3p_oh_al_acsr_4/0_penguin_3,0.0471722,kilometer,0.0471722,"LINESTRING(-97.7112797492039 30.4063951596775, -97.7116282870097 30.4062575827787)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt20518-p1udt24906),ABC,p1udt24906,p1udt20518,3p_oh_al_acsr_4/0_penguin_3,0.0518972,kilometer,0.0518972,"LINESTRING(-97.7108661073816 30.406430519093, -97.7112797492039 30.4063951596775)",0.3635667,0.3635667,0.3635667,0.6385333,0.6385333,0.6385333,325,OVERHEAD,1
l(r:p1udt22667lv-p1ulv50293),ABC,p1udt22667lv,p1ulv50293,3p_ug_al_350kcmil_3_5,0.0134105,kilometer,0.0134105,"LINESTRING(-97.7108863786321 30.4061087145194, -97.7107551722083 30.4061587359902)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udt12100lv-p1ulv40909),ABC,p1udt12100lv,p1ulv40909,3p_ug_al_350kcmil_3_5,0.00923671,kilometer,0.00923671,"LINESTRING(-97.7108320955254 30.4056057460828, -97.7109225639039 30.4055767342751)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm39462-p1ulv16764),ABC,p1udm39462,p1ulv16764,3p_ug_al_350kcmil_3_5,0.0111168,kilometer,0.0111168,"LINESTRING(-97.7107145171743 30.4055656573907, -97.710674069737 30.4054750287358)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
l(r:p1udm39462-p1udt12100lv),ABC,p1udt12100lv,p1udm39462,3p_ug_al_350kcmil_3_5,0.0112305,kilometer,0.0112305,"LINESTRING(-97.7108320955254 30.4056057460828, -97.7107145171743 30.4055656573907)",0.3388667,0.3388667,0.3388667,0.5126,0.5126,0.5126,370,OVERHEAD,1
